Year,LapNumber,Attacker_Driver,Defender_Driver,Attacker_Position,Attacker_LapTime,Attacker_TyreLife,Attacker_Compound,Defender_LapTime,Defender_TyreLife,Defender_Compound,Delta_LapTime,Delta_TyreLife,Compound_Advantage,Estimated_Gap,IsOvertake
2023,35.0,NOR,ALB,7.0,86.464,17.0,HARD,86.545,23.0,HARD,-0.08100000000000307,-6.0,0,0.040500000000001535,0
2023,35.0,PIA,NOR,8.0,86.277,17.0,HARD,86.464,17.0,HARD,-0.1869999999999976,0.0,0,0.0934999999999988,0
2023,35.0,HAM,PIA,9.0,86.016,8.0,MEDIUM,86.277,17.0,HARD,-0.2609999999999957,-9.0,1,0.13049999999999784,0
2023,35.0,ALO,HAM,10.0,86.517,17.0,HARD,86.016,8.0,MEDIUM,0.5009999999999906,9.0,-1,0.2504999999999953,0
2023,35.0,SAR,ALO,11.0,87.233,24.0,HARD,86.517,17.0,HARD,0.7160000000000082,7.0,0,0.3580000000000041,0
2023,35.0,BOT,SAR,12.0,86.523,13.0,MEDIUM,87.233,24.0,HARD,-0.710000000000008,-11.0,1,0.355000000000004,0
2023,35.0,HUL,BOT,13.0,87.945,26.0,HARD,86.523,13.0,MEDIUM,1.421999999999997,13.0,-1,0.7109999999999985,0
2023,35.0,STR,HUL,14.0,86.97,19.0,HARD,87.945,26.0,HARD,-0.9749999999999943,-7.0,0,0.48749999999999716,0
2023,35.0,OCO,STR,15.0,87.441,14.0,HARD,86.97,19.0,HARD,0.47100000000000364,-5.0,0,0.23550000000000182,0
2023,35.0,LAW,OCO,16.0,86.26,5.0,MEDIUM,87.441,14.0,HARD,-1.1809999999999974,-9.0,1,0.5904999999999987,0
2023,35.0,ZHO,LAW,17.0,85.983,2.0,MEDIUM,86.26,5.0,MEDIUM,-0.277000000000001,-3.0,0,0.1385000000000005,0
2023,35.0,GAS,ZHO,18.0,86.903,4.0,MEDIUM,85.983,2.0,MEDIUM,0.9200000000000017,2.0,0,0.46000000000000085,0
2023,35.0,MAG,GAS,19.0,86.3,2.0,MEDIUM,86.903,4.0,MEDIUM,-0.6030000000000086,-2.0,0,0.3015000000000043,0
2023,36.0,SAI,VER,2.0,86.011,17.0,HARD,85.598,16.0,HARD,0.4129999999999967,1.0,0,0.20649999999999835,0
2023,36.0,PER,SAI,3.0,85.627,15.0,HARD,86.011,17.0,HARD,-0.38400000000000034,-2.0,0,0.19200000000000017,0
2023,36.0,LEC,PER,4.0,85.631,16.0,HARD,85.627,15.0,HARD,0.0040000000000048885,1.0,0,0.0020000000000024443,0
2023,36.0,RUS,LEC,5.0,86.371,20.0,HARD,85.631,16.0,HARD,0.7399999999999949,4.0,0,0.36999999999999744,0
2023,36.0,ALB,RUS,6.0,86.981,24.0,HARD,86.371,20.0,HARD,0.6099999999999994,4.0,0,0.3049999999999997,0
2023,36.0,NOR,ALB,7.0,87.06,18.0,HARD,86.981,24.0,HARD,0.07900000000000773,-6.0,0,0.039500000000003865,0
2023,36.0,PIA,NOR,8.0,86.639,18.0,HARD,87.06,18.0,HARD,-0.4210000000000065,0.0,0,0.21050000000000324,0
2023,36.0,HAM,PIA,9.0,86.205,9.0,MEDIUM,86.639,18.0,HARD,-0.4339999999999975,-9.0,1,0.21699999999999875,0
2023,36.0,ALO,HAM,10.0,86.457,18.0,HARD,86.205,9.0,MEDIUM,0.25199999999999534,9.0,-1,0.12599999999999767,0
2023,36.0,SAR,ALO,11.0,87.142,25.0,HARD,86.457,18.0,HARD,0.6850000000000023,7.0,0,0.34250000000000114,0
2023,36.0,BOT,SAR,12.0,86.782,14.0,MEDIUM,87.142,25.0,HARD,-0.35999999999999943,-11.0,1,0.17999999999999972,0
2023,36.0,HUL,BOT,13.0,88.084,27.0,HARD,86.782,14.0,MEDIUM,1.3020000000000067,13.0,-1,0.6510000000000034,0
2023,36.0,STR,HUL,14.0,87.096,20.0,HARD,88.084,27.0,HARD,-0.9879999999999995,-7.0,0,0.4939999999999998,0
2023,36.0,OCO,STR,15.0,87.476,15.0,HARD,87.096,20.0,HARD,0.37999999999999545,-5.0,0,0.18999999999999773,0
2023,36.0,LAW,OCO,16.0,86.384,6.0,MEDIUM,87.476,15.0,HARD,-1.0919999999999987,-9.0,1,0.5459999999999994,0
2023,36.0,ZHO,LAW,17.0,86.935,3.0,MEDIUM,86.384,6.0,MEDIUM,0.5510000000000019,-3.0,0,0.27550000000000097,0
2023,36.0,GAS,ZHO,18.0,86.797,5.0,MEDIUM,86.935,3.0,MEDIUM,-0.13800000000000523,2.0,0,0.06900000000000261,0
2023,36.0,MAG,GAS,19.0,86.385,3.0,MEDIUM,86.797,5.0,MEDIUM,-0.41199999999999193,-2.0,0,0.20599999999999596,0
2023,37.0,SAI,VER,2.0,85.886,18.0,HARD,85.683,17.0,HARD,0.20299999999998875,1.0,0,0.10149999999999437,0
2023,37.0,PER,SAI,3.0,85.757,16.0,HARD,85.886,18.0,HARD,-0.12899999999999068,-2.0,0,0.06449999999999534,0
2023,37.0,LEC,PER,4.0,85.671,17.0,HARD,85.757,16.0,HARD,-0.08599999999999852,1.0,0,0.04299999999999926,0
2023,37.0,RUS,LEC,5.0,85.997,21.0,HARD,85.671,17.0,HARD,0.3259999999999934,4.0,0,0.1629999999999967,0
2023,37.0,ALB,RUS,6.0,86.831,25.0,HARD,85.997,21.0,HARD,0.8340000000000032,4.0,0,0.4170000000000016,0
2023,37.0,NOR,ALB,7.0,86.595,19.0,HARD,86.831,25.0,HARD,-0.2360000000000042,-6.0,0,0.1180000000000021,0
2023,37.0,PIA,NOR,8.0,86.806,19.0,HARD,86.595,19.0,HARD,0.21099999999999852,0.0,0,0.10549999999999926,0
2023,37.0,HAM,PIA,9.0,85.999,10.0,MEDIUM,86.806,19.0,HARD,-0.8070000000000022,-9.0,1,0.4035000000000011,0
2023,37.0,ALO,HAM,10.0,86.38,19.0,HARD,85.999,10.0,MEDIUM,0.3810000000000002,9.0,-1,0.1905000000000001,0
2023,37.0,SAR,ALO,11.0,87.292,26.0,HARD,86.38,19.0,HARD,0.9120000000000061,7.0,0,0.45600000000000307,0
2023,37.0,BOT,SAR,12.0,86.545,15.0,MEDIUM,87.292,26.0,HARD,-0.7469999999999999,-11.0,1,0.37349999999999994,0
2023,37.0,HUL,BOT,13.0,88.006,28.0,HARD,86.545,15.0,MEDIUM,1.4609999999999985,13.0,-1,0.7304999999999993,0
2023,37.0,STR,HUL,14.0,87.373,21.0,HARD,88.006,28.0,HARD,-0.6329999999999956,-7.0,0,0.3164999999999978,1
2023,37.0,OCO,STR,15.0,87.429,16.0,HARD,87.373,21.0,HARD,0.055999999999997385,-5.0,0,0.027999999999998693,0
2023,37.0,LAW,OCO,16.0,86.253,7.0,MEDIUM,87.429,16.0,HARD,-1.176000000000002,-9.0,1,0.588000000000001,0
2023,37.0,ZHO,LAW,17.0,86.7,4.0,MEDIUM,86.253,7.0,MEDIUM,0.44700000000000273,-3.0,0,0.22350000000000136,0
2023,37.0,GAS,ZHO,18.0,86.499,6.0,MEDIUM,86.7,4.0,MEDIUM,-0.20100000000000762,2.0,0,0.10050000000000381,0
2023,37.0,MAG,GAS,19.0,86.454,4.0,MEDIUM,86.499,6.0,MEDIUM,-0.045000000000001705,-2.0,0,0.022500000000000853,0
2023,38.0,SAI,VER,2.0,85.705,19.0,HARD,85.585,18.0,HARD,0.12000000000000455,1.0,0,0.060000000000002274,0
2023,38.0,PER,SAI,3.0,85.584,17.0,HARD,85.705,19.0,HARD,-0.12099999999999511,-2.0,0,0.060499999999997556,0
2023,38.0,LEC,PER,4.0,85.58,18.0,HARD,85.584,17.0,HARD,-0.0040000000000048885,1.0,0,0.0020000000000024443,0
2023,38.0,RUS,LEC,5.0,85.847,22.0,HARD,85.58,18.0,HARD,0.2669999999999959,4.0,0,0.13349999999999795,0
2023,38.0,ALB,RUS,6.0,87.37,26.0,HARD,85.847,22.0,HARD,1.5230000000000103,4.0,0,0.7615000000000052,0
2023,38.0,NOR,ALB,7.0,87.567,20.0,HARD,87.37,26.0,HARD,0.19699999999998852,-6.0,0,0.09849999999999426,0
2023,38.0,PIA,NOR,8.0,87.146,20.0,HARD,87.567,20.0,HARD,-0.42099999999999227,0.0,0,0.21049999999999613,0
2023,38.0,HAM,PIA,9.0,86.274,11.0,MEDIUM,87.146,20.0,HARD,-0.8719999999999999,-9.0,1,0.43599999999999994,0
2023,38.0,ALO,HAM,10.0,86.574,20.0,HARD,86.274,11.0,MEDIUM,0.29999999999999716,9.0,-1,0.14999999999999858,0
2023,38.0,SAR,ALO,11.0,87.103,27.0,HARD,86.574,20.0,HARD,0.5289999999999964,7.0,0,0.2644999999999982,0
2023,38.0,BOT,SAR,12.0,87.093,16.0,MEDIUM,87.103,27.0,HARD,-0.009999999999990905,-11.0,1,0.0049999999999954525,0
2023,38.0,STR,BOT,13.0,86.902,22.0,HARD,87.093,16.0,MEDIUM,-0.1910000000000025,6.0,-1,0.09550000000000125,0
2023,38.0,HUL,STR,14.0,88.969,29.0,HARD,86.902,22.0,HARD,2.066999999999993,7.0,0,1.0334999999999965,0
2023,38.0,LAW,OCO,16.0,86.103,8.0,MEDIUM,87.079,17.0,HARD,-0.9759999999999991,-9.0,1,0.48799999999999955,1
2023,38.0,ZHO,LAW,17.0,86.503,5.0,MEDIUM,86.103,8.0,MEDIUM,0.4000000000000057,-3.0,0,0.20000000000000284,1
2023,38.0,GAS,ZHO,18.0,86.357,7.0,MEDIUM,86.503,5.0,MEDIUM,-0.1460000000000008,2.0,0,0.0730000000000004,1
2023,38.0,MAG,GAS,19.0,86.394,5.0,MEDIUM,86.357,7.0,MEDIUM,0.03700000000000614,-2.0,0,0.01850000000000307,0
2023,39.0,SAI,VER,2.0,85.924,20.0,HARD,85.486,19.0,HARD,0.4380000000000024,1.0,0,0.2190000000000012,0
2023,39.0,PER,SAI,3.0,85.522,18.0,HARD,85.924,20.0,HARD,-0.402000000000001,-2.0,0,0.2010000000000005,0
2023,39.0,LEC,PER,4.0,85.629,19.0,HARD,85.522,18.0,HARD,0.10699999999999932,1.0,0,0.05349999999999966,0
2023,39.0,RUS,LEC,5.0,86.21,23.0,HARD,85.629,19.0,HARD,0.5809999999999889,4.0,0,0.29049999999999443,0
2023,39.0,ALB,RUS,6.0,86.802,27.0,HARD,86.21,23.0,HARD,0.592000000000013,4.0,0,0.2960000000000065,0
2023,39.0,NOR,ALB,7.0,86.792,21.0,HARD,86.802,27.0,HARD,-0.010000000000005116,-6.0,0,0.005000000000002558,0
2023,39.0,PIA,NOR,8.0,87.166,21.0,HARD,86.792,21.0,HARD,0.3739999999999952,0.0,0,0.1869999999999976,0
2023,39.0,HAM,PIA,9.0,86.249,12.0,MEDIUM,87.166,21.0,HARD,-0.9170000000000016,-9.0,1,0.4585000000000008,0
2023,39.0,ALO,HAM,10.0,86.707,21.0,HARD,86.249,12.0,MEDIUM,0.4579999999999984,9.0,-1,0.2289999999999992,0
2023,39.0,SAR,ALO,11.0,87.137,28.0,HARD,86.707,21.0,HARD,0.4300000000000068,7.0,0,0.2150000000000034,0
2023,39.0,BOT,SAR,12.0,86.981,17.0,MEDIUM,87.137,28.0,HARD,-0.1560000000000059,-11.0,1,0.07800000000000296,0
2023,39.0,STR,BOT,13.0,86.904,23.0,HARD,86.981,17.0,MEDIUM,-0.07699999999999818,6.0,-1,0.03849999999999909,0
2023,39.0,LAW,HUL,15.0,86.245,9.0,MEDIUM,92.506,30.0,HARD,-6.260999999999996,-21.0,1,3.130499999999998,1
2023,39.0,ZHO,LAW,16.0,86.473,6.0,MEDIUM,86.245,9.0,MEDIUM,0.22799999999999443,-3.0,0,0.11399999999999721,1
2023,39.0,GAS,ZHO,17.0,86.736,8.0,MEDIUM,86.473,6.0,MEDIUM,0.26300000000000523,2.0,0,0.13150000000000261,1
2023,40.0,SAI,VER,2.0,86.122,21.0,HARD,85.901,20.0,HARD,0.22100000000000364,1.0,0,0.11050000000000182,0
2023,40.0,PER,SAI,3.0,85.626,19.0,HARD,86.122,21.0,HARD,-0.4959999999999951,-2.0,0,0.24799999999999756,0
2023,40.0,LEC,PER,4.0,85.728,20.0,HARD,85.626,19.0,HARD,0.10199999999998965,1.0,0,0.05099999999999483,0
2023,40.0,RUS,LEC,5.0,86.244,24.0,HARD,85.728,20.0,HARD,0.5160000000000053,4.0,0,0.25800000000000267,0
2023,40.0,ALB,RUS,6.0,86.572,28.0,HARD,86.244,24.0,HARD,0.32800000000000296,4.0,0,0.16400000000000148,0
2023,40.0,NOR,ALB,7.0,86.761,22.0,HARD,86.572,28.0,HARD,0.18899999999999295,-6.0,0,0.09449999999999648,0
2023,40.0,PIA,NOR,8.0,86.853,22.0,HARD,86.761,22.0,HARD,0.09199999999999875,0.0,0,0.045999999999999375,0
2023,40.0,HAM,PIA,9.0,86.658,13.0,MEDIUM,86.853,22.0,HARD,-0.19499999999999318,-9.0,1,0.09749999999999659,1
2023,40.0,ALO,HAM,10.0,86.61,22.0,HARD,86.658,13.0,MEDIUM,-0.04800000000000182,9.0,-1,0.02400000000000091,1
2023,40.0,SAR,ALO,11.0,87.64,29.0,HARD,86.61,22.0,HARD,1.0300000000000011,7.0,0,0.5150000000000006,0
2023,40.0,BOT,SAR,12.0,87.862,18.0,MEDIUM,87.64,29.0,HARD,0.2219999999999942,-11.0,1,0.1109999999999971,0
2023,40.0,STR,BOT,13.0,87.072,24.0,HARD,87.862,18.0,MEDIUM,-0.789999999999992,6.0,-1,0.394999999999996,0
2023,40.0,LAW,STR,14.0,86.273,10.0,MEDIUM,87.072,24.0,HARD,-0.7990000000000066,-14.0,1,0.3995000000000033,0
2023,40.0,ZHO,LAW,15.0,86.406,7.0,MEDIUM,86.273,10.0,MEDIUM,0.13300000000000978,-3.0,0,0.06650000000000489,0
2023,40.0,GAS,ZHO,16.0,86.548,9.0,MEDIUM,86.406,7.0,MEDIUM,0.1419999999999959,2.0,0,0.07099999999999795,0
2023,41.0,SAI,VER,2.0,86.738,22.0,HARD,85.779,21.0,HARD,0.9590000000000032,1.0,0,0.4795000000000016,0
2023,41.0,PER,SAI,3.0,86.719,20.0,HARD,86.738,22.0,HARD,-0.019000000000005457,-2.0,0,0.009500000000002728,0
2023,41.0,LEC,PER,4.0,86.511,21.0,HARD,86.719,20.0,HARD,-0.2079999999999984,1.0,0,0.1039999999999992,0
2023,41.0,RUS,LEC,5.0,86.614,25.0,HARD,86.511,21.0,HARD,0.10300000000000864,4.0,0,0.05150000000000432,0
2023,41.0,ALB,RUS,6.0,86.675,29.0,HARD,86.614,25.0,HARD,0.06099999999999284,4.0,0,0.03049999999999642,0
2023,41.0,NOR,ALB,7.0,86.562,23.0,HARD,86.675,29.0,HARD,-0.11299999999999955,-6.0,0,0.05649999999999977,0
2023,41.0,HAM,NOR,8.0,87.501,14.0,MEDIUM,86.562,23.0,HARD,0.9390000000000072,-9.0,1,0.4695000000000036,0
2023,41.0,ALO,HAM,9.0,86.815,23.0,HARD,87.501,14.0,MEDIUM,-0.686000000000007,9.0,-1,0.3430000000000035,0
2023,41.0,SAR,PIA,11.0,87.18,30.0,HARD,94.52,23.0,HARD,-7.339999999999989,7.0,0,3.6699999999999946,1
2023,41.0,BOT,SAR,12.0,87.203,19.0,MEDIUM,87.18,30.0,HARD,0.022999999999996135,-11.0,1,0.011499999999998067,1
2023,41.0,STR,BOT,13.0,86.916,25.0,HARD,87.203,19.0,MEDIUM,-0.28700000000000614,6.0,-1,0.14350000000000307,1
2023,41.0,LAW,STR,14.0,86.417,11.0,MEDIUM,86.916,25.0,HARD,-0.4989999999999952,-14.0,1,0.2494999999999976,1
2023,41.0,ZHO,LAW,15.0,86.6,8.0,MEDIUM,86.417,11.0,MEDIUM,0.18299999999999272,-3.0,0,0.09149999999999636,0
2023,41.0,GAS,ZHO,16.0,86.346,10.0,MEDIUM,86.6,8.0,MEDIUM,-0.2539999999999907,2.0,0,0.12699999999999534,0
2023,41.0,HUL,GAS,17.0,86.395,5.0,MEDIUM,86.346,10.0,MEDIUM,0.04899999999999238,-5.0,0,0.02449999999999619,0
2023,41.0,MAG,HUL,18.0,86.328,8.0,MEDIUM,86.395,5.0,MEDIUM,-0.06699999999999307,3.0,0,0.03349999999999653,0
2023,42.0,SAI,VER,2.0,86.479,23.0,HARD,85.912,22.0,HARD,0.5669999999999931,1.0,0,0.28349999999999653,0
2023,42.0,PER,SAI,3.0,86.539,21.0,HARD,86.479,23.0,HARD,0.060000000000002274,-2.0,0,0.030000000000001137,0
2023,42.0,LEC,PER,4.0,86.448,22.0,HARD,86.539,21.0,HARD,-0.09100000000000819,1.0,0,0.04550000000000409,0
2023,42.0,RUS,LEC,5.0,86.335,26.0,HARD,86.448,22.0,HARD,-0.11299999999999955,4.0,0,0.05649999999999977,0
2023,42.0,ALB,RUS,6.0,86.708,30.0,HARD,86.335,26.0,HARD,0.37300000000000466,4.0,0,0.18650000000000233,0
2023,42.0,NOR,ALB,7.0,86.623,24.0,HARD,86.708,30.0,HARD,-0.08499999999999375,-6.0,0,0.042499999999996874,0
2023,42.0,HAM,NOR,8.0,86.216,15.0,MEDIUM,86.623,24.0,HARD,-0.4070000000000107,-9.0,1,0.20350000000000534,0
2023,42.0,ALO,HAM,9.0,86.403,24.0,HARD,86.216,15.0,MEDIUM,0.18700000000001182,9.0,-1,0.09350000000000591,0
2023,42.0,SAR,ALO,10.0,87.176,31.0,HARD,86.403,24.0,HARD,0.7729999999999961,7.0,0,0.38649999999999807,0
2023,42.0,BOT,SAR,11.0,86.864,20.0,MEDIUM,87.176,31.0,HARD,-0.3119999999999976,-11.0,1,0.1559999999999988,1
2023,42.0,STR,BOT,12.0,87.067,26.0,HARD,86.864,20.0,MEDIUM,0.20299999999998875,6.0,-1,0.10149999999999437,0
2023,42.0,LAW,STR,13.0,86.121,12.0,MEDIUM,87.067,26.0,HARD,-0.945999999999998,-14.0,1,0.472999999999999,0
2023,42.0,GAS,ZHO,16.0,86.425,11.0,MEDIUM,86.671,9.0,MEDIUM,-0.24600000000000932,2.0,0,0.12300000000000466,0
2023,42.0,HUL,GAS,17.0,86.102,6.0,MEDIUM,86.425,11.0,MEDIUM,-0.3229999999999933,-5.0,0,0.16149999999999665,0
2023,42.0,MAG,HUL,18.0,86.278,9.0,MEDIUM,86.102,6.0,MEDIUM,0.17600000000000193,3.0,0,0.08800000000000097,0
2023,43.0,SAI,VER,2.0,86.589,24.0,HARD,85.994,23.0,HARD,0.5949999999999989,1.0,0,0.29749999999999943,0
2023,43.0,PER,SAI,3.0,86.624,22.0,HARD,86.589,24.0,HARD,0.03499999999999659,-2.0,0,0.017499999999998295,0
2023,43.0,LEC,PER,4.0,86.597,23.0,HARD,86.624,22.0,HARD,-0.027000000000001023,1.0,0,0.013500000000000512,0
2023,43.0,RUS,LEC,5.0,86.426,27.0,HARD,86.597,23.0,HARD,-0.17099999999999227,4.0,0,0.08549999999999613,0
2023,43.0,ALB,RUS,6.0,86.913,31.0,HARD,86.426,27.0,HARD,0.48699999999999477,4.0,0,0.24349999999999739,0
2023,43.0,NOR,ALB,7.0,86.81,25.0,HARD,86.913,31.0,HARD,-0.10299999999999443,-6.0,0,0.051499999999997215,0
2023,43.0,HAM,NOR,8.0,86.093,16.0,MEDIUM,86.81,25.0,HARD,-0.7169999999999987,-9.0,1,0.3584999999999994,0
2023,43.0,ALO,HAM,9.0,86.105,25.0,HARD,86.093,16.0,MEDIUM,0.012000000000000455,9.0,-1,0.006000000000000227,0
2023,43.0,BOT,ALO,10.0,87.753,21.0,MEDIUM,86.105,25.0,HARD,1.6479999999999961,-4.0,1,0.8239999999999981,0
2023,43.0,SAR,BOT,11.0,89.385,32.0,HARD,87.753,21.0,MEDIUM,1.632000000000005,11.0,-1,0.8160000000000025,0
2023,43.0,STR,SAR,12.0,91.134,27.0,HARD,89.385,32.0,HARD,1.7489999999999952,-5.0,0,0.8744999999999976,0
2023,43.0,LAW,STR,13.0,86.143,13.0,MEDIUM,91.134,27.0,HARD,-4.991,-14.0,1,2.4955,1
2023,43.0,PIA,LAW,14.0,85.072,5.0,MEDIUM,86.143,13.0,MEDIUM,-1.070999999999998,-8.0,0,0.535499999999999,0
2023,43.0,ZHO,PIA,15.0,86.288,10.0,MEDIUM,85.072,5.0,MEDIUM,1.215999999999994,5.0,0,0.607999999999997,0
2023,43.0,GAS,ZHO,16.0,85.921,12.0,MEDIUM,86.288,10.0,MEDIUM,-0.3669999999999902,2.0,0,0.1834999999999951,0
2023,43.0,HUL,GAS,17.0,86.234,7.0,MEDIUM,85.921,12.0,MEDIUM,0.3129999999999882,-5.0,0,0.1564999999999941,0
2023,43.0,MAG,HUL,18.0,86.511,10.0,MEDIUM,86.234,7.0,MEDIUM,0.277000000000001,3.0,0,0.1385000000000005,0
2023,44.0,SAI,VER,2.0,86.43,25.0,HARD,85.751,24.0,HARD,0.679000000000002,1.0,0,0.339500000000001,0
2023,44.0,PER,SAI,3.0,86.329,23.0,HARD,86.43,25.0,HARD,-0.1010000000000133,-2.0,0,0.05050000000000665,0
2023,44.0,LEC,PER,4.0,86.586,24.0,HARD,86.329,23.0,HARD,0.257000000000005,1.0,0,0.1285000000000025,0
2023,44.0,RUS,LEC,5.0,86.336,28.0,HARD,86.586,24.0,HARD,-0.25,4.0,0,0.125,0
2023,44.0,ALB,RUS,6.0,87.725,32.0,HARD,86.336,28.0,HARD,1.3889999999999958,4.0,0,0.6944999999999979,0
2023,44.0,NOR,ALB,7.0,87.991,26.0,HARD,87.725,32.0,HARD,0.26600000000000534,-6.0,0,0.13300000000000267,0
2023,44.0,HAM,NOR,8.0,87.152,17.0,MEDIUM,87.991,26.0,HARD,-0.8389999999999986,-9.0,1,0.4194999999999993,1
2023,44.0,ALO,HAM,9.0,86.155,26.0,HARD,87.152,17.0,MEDIUM,-0.9969999999999999,9.0,-1,0.49849999999999994,0
2023,44.0,BOT,ALO,10.0,86.962,22.0,MEDIUM,86.155,26.0,HARD,0.8070000000000022,-4.0,1,0.4035000000000011,0
2023,44.0,SAR,BOT,11.0,87.686,33.0,HARD,86.962,22.0,MEDIUM,0.7240000000000038,11.0,-1,0.3620000000000019,0
2023,44.0,LAW,SAR,12.0,85.842,14.0,MEDIUM,87.686,33.0,HARD,-1.8440000000000083,-19.0,1,0.9220000000000041,0
2023,44.0,STR,LAW,13.0,88.214,28.0,HARD,85.842,14.0,MEDIUM,2.372,14.0,-1,1.186,0
2023,44.0,PIA,STR,14.0,85.69,6.0,MEDIUM,88.214,28.0,HARD,-2.524000000000001,-22.0,1,1.2620000000000005,1
2023,44.0,ZHO,PIA,15.0,86.313,11.0,MEDIUM,85.69,6.0,MEDIUM,0.6230000000000047,5.0,0,0.31150000000000233,0
2023,44.0,GAS,ZHO,16.0,85.758,13.0,MEDIUM,86.313,11.0,MEDIUM,-0.5550000000000068,2.0,0,0.2775000000000034,0
2023,44.0,HUL,GAS,17.0,86.459,8.0,MEDIUM,85.758,13.0,MEDIUM,0.7010000000000076,-5.0,0,0.3505000000000038,0
2023,44.0,MAG,HUL,18.0,86.514,11.0,MEDIUM,86.459,8.0,MEDIUM,0.05499999999999261,3.0,0,0.027499999999996305,0
2023,45.0,SAI,VER,2.0,86.632,26.0,HARD,85.916,25.0,HARD,0.7160000000000082,1.0,0,0.3580000000000041,0
2023,45.0,PER,SAI,3.0,86.573,24.0,HARD,86.632,26.0,HARD,-0.05900000000001171,-2.0,0,0.029500000000005855,1
2023,45.0,LEC,PER,4.0,86.321,25.0,HARD,86.573,24.0,HARD,-0.25199999999999534,1.0,0,0.12599999999999767,0
2023,45.0,RUS,LEC,5.0,86.394,29.0,HARD,86.321,25.0,HARD,0.0730000000000075,4.0,0,0.03650000000000375,0
2023,45.0,ALB,RUS,6.0,86.907,33.0,HARD,86.394,29.0,HARD,0.512999999999991,4.0,0,0.2564999999999955,0
2023,45.0,HAM,ALB,7.0,86.333,18.0,MEDIUM,86.907,33.0,HARD,-0.5739999999999981,-15.0,1,0.28699999999999903,0
2023,45.0,NOR,HAM,8.0,87.466,27.0,HARD,86.333,18.0,MEDIUM,1.1329999999999956,9.0,-1,0.5664999999999978,0
2023,45.0,ALO,NOR,9.0,86.277,27.0,HARD,87.466,27.0,HARD,-1.188999999999993,0.0,0,0.5944999999999965,0
2023,45.0,BOT,ALO,10.0,86.889,23.0,MEDIUM,86.277,27.0,HARD,0.6119999999999948,-4.0,1,0.3059999999999974,0
2023,45.0,SAR,BOT,11.0,87.502,34.0,HARD,86.889,23.0,MEDIUM,0.6129999999999995,11.0,-1,0.3064999999999998,0
2023,45.0,LAW,SAR,12.0,86.134,15.0,MEDIUM,87.502,34.0,HARD,-1.367999999999995,-19.0,1,0.6839999999999975,0
2023,45.0,PIA,LAW,13.0,86.139,7.0,MEDIUM,86.134,15.0,MEDIUM,0.0049999999999954525,-8.0,0,0.0024999999999977263,0
2023,45.0,STR,PIA,14.0,88.336,29.0,HARD,86.139,7.0,MEDIUM,2.1970000000000027,22.0,-1,1.0985000000000014,0
2023,45.0,ZHO,STR,15.0,86.461,12.0,MEDIUM,88.336,29.0,HARD,-1.875,-17.0,1,0.9375,0
2023,45.0,GAS,ZHO,16.0,86.297,14.0,MEDIUM,86.461,12.0,MEDIUM,-0.16400000000000148,2.0,0,0.08200000000000074,0
2023,45.0,HUL,GAS,17.0,86.723,9.0,MEDIUM,86.297,14.0,MEDIUM,0.42600000000000193,-5.0,0,0.21300000000000097,0
2023,45.0,MAG,HUL,18.0,86.787,12.0,MEDIUM,86.723,9.0,MEDIUM,0.06400000000000716,3.0,0,0.03200000000000358,0
2023,46.0,PER,VER,2.0,85.598,25.0,HARD,86.185,26.0,HARD,-0.5870000000000033,-1.0,0,0.29350000000000165,0
2023,46.0,SAI,PER,3.0,87.303,27.0,HARD,85.598,25.0,HARD,1.7049999999999983,2.0,0,0.8524999999999991,0
2023,46.0,LEC,SAI,4.0,86.58,26.0,HARD,87.303,27.0,HARD,-0.722999999999999,-1.0,0,0.3614999999999995,0
2023,46.0,RUS,LEC,5.0,86.458,30.0,HARD,86.58,26.0,HARD,-0.12199999999999989,4.0,0,0.06099999999999994,0
2023,46.0,ALB,RUS,6.0,87.252,34.0,HARD,86.458,30.0,HARD,0.7939999999999969,4.0,0,0.39699999999999847,0
2023,46.0,HAM,ALB,7.0,87.193,19.0,MEDIUM,87.252,34.0,HARD,-0.0589999999999975,-15.0,1,0.02949999999999875,1
2023,46.0,NOR,HAM,8.0,87.017,28.0,HARD,87.193,19.0,MEDIUM,-0.17600000000000193,9.0,-1,0.08800000000000097,0
2023,46.0,ALO,NOR,9.0,86.453,28.0,HARD,87.017,28.0,HARD,-0.563999999999993,0.0,0,0.2819999999999965,0
2023,46.0,BOT,ALO,10.0,86.806,24.0,MEDIUM,86.453,28.0,HARD,0.35299999999999443,-4.0,1,0.17649999999999721,0
2023,46.0,SAR,BOT,11.0,87.709,35.0,HARD,86.806,24.0,MEDIUM,0.9030000000000058,11.0,-1,0.4515000000000029,0
2023,46.0,LAW,SAR,12.0,86.018,16.0,MEDIUM,87.709,35.0,HARD,-1.6910000000000025,-19.0,1,0.8455000000000013,0
2023,46.0,PIA,LAW,13.0,85.732,8.0,MEDIUM,86.018,16.0,MEDIUM,-0.28600000000000136,-8.0,0,0.14300000000000068,0
2023,46.0,STR,PIA,14.0,87.153,30.0,HARD,85.732,8.0,MEDIUM,1.4210000000000065,22.0,-1,0.7105000000000032,0
2023,46.0,ZHO,STR,15.0,86.134,13.0,MEDIUM,87.153,30.0,HARD,-1.0190000000000055,-17.0,1,0.5095000000000027,0
2023,46.0,GAS,ZHO,16.0,86.292,15.0,MEDIUM,86.134,13.0,MEDIUM,0.15800000000000125,2.0,0,0.07900000000000063,0
